SVCCD,Description,GROSS CHARGE,As of Date,DISCOUNTED CASH PRICE INPATIENT ,DISCOUNTED CASH PRICE OUTPATIENT ,DE-IDENTIFIED MIN,DE-IDENTIFIED MAX,Anthem BCBS ,United Healthcare,Anthem Mittal Steel ,Cigna ,Anthem US Steel ,Aetna ,Medpartners,Multiplan/PHCS,Humana ,Sagamore ,Local 697 PNA ,MHS Ambetter Exchange ,Anthem Exchange ,MD Wise Exchange,Anthem Medicaid ,MHS Medicaid ,MD Wise ,Caresource ,Aetna Medicare ,Anthem MA ,Humana MA,United healthcare MA 
1210941,ROMIPLOSTIM 10MCG IJ,441.05,10/28/2020,158.778,220.525,39.25345,315.35075,101.88255,89.9742,108.93935,127.0224,104.9699,76.7427,70.12695,173.33265,315.35075,218.7608,92.6205,60.8649,102.76465,200.67775,62.6291,63.5112,67.48065,69.24485,40.5766,41.89975,41.4587,39.25345
1210944,OXYMORPHONE 5MG TAB,36.29,10/28/2020,13.0644,18.145,3.22981,25.94735,8.38299,7.40316,8.96363,10.45152,8.63702,6.31446,5.77011,14.26197,25.94735,17.99984,7.6209,5.00802,8.45557,16.51195,5.15318,5.22576,5.55237,5.69753,3.33868,3.44755,3.41126,3.22981
1210947,BEVACIZUMAB 10MG INJ,890.18,10/28/2020,320.4648,445.09,79.22602,636.4787,205.63158,181.59672,219.87446,256.37184,211.86284,154.89132,141.53862,349.84074,636.4787,441.52928,186.9378,122.84484,207.41194,405.0319,126.40556,128.18592,136.19754,139.75826,81.89656,84.5671,83.67692,79.22602
1210949,MEPIVACAINE 10ML INJ,53.21,10/28/2020,19.1556,26.605,4.73569,38.04515,12.29151,10.85484,13.14287,15.32448,12.66398,9.25854,8.46039,20.91153,38.04515,26.39216,11.1741,7.34298,12.39793,24.21055,7.55582,7.66224,8.14113,8.35397,4.89532,5.05495,5.00174,4.73569
1210952,MEPIVACAINE 10ML INJ,42.83,10/28/2020,15.4188,21.415,3.81187,30.62345,9.89373,8.73732,10.57901,12.33504,10.19354,7.45242,6.80997,16.83219,30.62345,21.24368,8.9943,5.91054,9.97939,19.48765,6.08186,6.16752,6.55299,6.72431,3.94036,4.06885,4.02602,3.81187
1210956,DARUNAVIR 600MG TAB,237.31,10/28/2020,85.4316,118.655,21.12059,169.67665,54.81861,48.41124,58.61557,68.34528,56.47978,41.29194,37.73229,93.26283,169.67665,117.70576,49.8351,32.74878,55.29323,107.97605,33.69802,34.17264,36.30843,37.25767,21.83252,22.54445,22.30714,21.12059
1210961,REGADENOSON 0.1MG IJ,407.61,10/28/2020,146.7396,203.805,36.27729,291.44115,94.15791,83.15244,100.67967,117.39168,97.01118,70.92414,64.80999,160.19073,291.44115,202.17456,85.5981,56.25018,94.97313,185.46255,57.88062,58.69584,62.36433,63.99477,37.50012,38.72295,38.31534,36.27729
1210975,MICAFUNGIN 1MG INJ,4.1,10/28/2020,1.476,2.05,0.3649,2.9315,0.9471,0.8364,1.0127,1.1808,0.9758,0.7134,0.6519,1.6113,2.9315,2.0336,0.861,0.5658,0.9553,1.8655,0.5822,0.5904,0.6273,0.6437,0.3772,0.3895,0.3854,0.3649
1211034,POTASSI CHL 2MEQ INJ,3.2,10/28/2020,1.152,1.6,0.2848,2.288,0.7392,0.6528,0.7904,0.9216,0.7616,0.5568,0.5088,1.2576,2.288,1.5872,0.672,0.4416,0.7456,1.456,0.4544,0.4608,0.4896,0.5024,0.2944,0.304,0.3008,0.2848
1211035,DOPAMIN HCL 40MG INJ,8.4,10/28/2020,3.024,4.2,0.7476,6.006,1.9404,1.7136,2.0748,2.4192,1.9992,1.4616,1.3356,3.3012,6.006,4.1664,1.764,1.1592,1.9572,3.822,1.1928,1.2096,1.2852,1.3188,0.7728,0.798,0.7896,0.7476
1211037,MIDAZOL  HCL 1MG INJ,36.29,10/28/2020,13.0644,18.145,3.22981,25.94735,8.38299,7.40316,8.96363,10.45152,8.63702,6.31446,5.77011,14.26197,25.94735,17.99984,7.6209,5.00802,8.45557,16.51195,5.15318,5.22576,5.55237,5.69753,3.33868,3.44755,3.41126,3.22981
1211039,GENTAMICIN UPTO 80MG,43.53,10/28/2020,15.6708,21.765,3.87417,31.12395,10.05543,8.88012,10.75191,12.53664,10.36014,7.57422,6.92127,17.10729,31.12395,21.59088,9.1413,6.00714,10.14249,19.80615,6.18126,6.26832,6.66009,6.83421,4.00476,4.13535,4.09182,3.87417
1211040,GENTAMICIN UPTO 80MG,3.2,10/28/2020,1.152,1.6,0.2848,2.288,0.7392,0.6528,0.7904,0.9216,0.7616,0.5568,0.5088,1.2576,2.288,1.5872,0.672,0.4416,0.7456,1.456,0.4544,0.4608,0.4896,0.5024,0.2944,0.304,0.3008,0.2848
1211043,PEMETREXED 10MG INJ,824.87,10/28/2020,296.9532,412.435,73.41343,589.78205,190.54497,168.27348,203.74289,237.56256,196.31906,143.52738,131.15433,324.17391,589.78205,409.13552,173.2227,113.83206,192.19471,375.31585,117.13154,118.78128,126.20511,129.50459,75.88804,78.36265,77.53778,73.41343
1211045,METHOTREX NA 5MG,4.6,10/28/2020,1.656,2.3,0.4094,3.289,1.0626,0.9384,1.1362,1.3248,1.0948,0.8004,0.7314,1.8078,3.289,2.2816,0.966,0.6348,1.0718,2.093,0.6532,0.6624,0.7038,0.7222,0.4232,0.437,0.4324,0.4094
1211047,EPO 1000UN INJ NESRD,122.16,10/28/2020,43.9776,61.08,10.87224,87.3444,28.21896,24.92064,30.17352,35.18208,29.07408,21.25584,19.42344,48.00888,87.3444,60.59136,25.6536,16.85808,28.46328,55.5828,17.34672,17.59104,18.69048,19.17912,11.23872,11.6052,11.48304,10.87224
1211048,EPO 1000UN INJ NESRD,90.71,10/28/2020,32.6556,45.355,8.07319,64.85765,20.95401,18.50484,22.40537,26.12448,21.58898,15.78354,14.42289,35.64903,64.85765,44.99216,19.0491,12.51798,21.13543,41.27305,12.88082,13.06224,13.87863,14.24147,8.34532,8.61745,8.52674,8.07319
1211052,EPO 1000UN INJ NESRD,66.52,10/28/2020,23.9472,33.26,5.92028,47.5618,15.36612,13.57008,16.43044,19.15776,15.83176,11.57448,10.57668,26.14236,47.5618,32.99392,13.9692,9.17976,15.49916,30.2666,9.44584,9.57888,10.17756,10.44364,6.11984,6.3194,6.25288,5.92028
1211053,AGALSID BETA 1MG INJ,927.68,10/28/2020,333.9648,463.84,82.56352,663.2912,214.29408,189.24672,229.13696,267.17184,220.78784,161.41632,147.50112,364.57824,663.2912,460.12928,194.8128,128.01984,216.14944,422.0944,131.73056,133.58592,141.93504,145.64576,85.34656,88.1296,87.20192,82.56352
1211079,CALCIUM GLUC 10%10ML,104.48,10/28/2020,37.6128,52.24,9.29872,74.7032,24.13488,21.31392,25.80656,30.09024,24.86624,18.17952,16.61232,41.06064,74.7032,51.82208,21.9408,14.41824,24.34384,47.5384,14.83616,15.04512,15.98544,16.40336,9.61216,9.9256,9.82112,9.29872
1211082,PAPAVERINE UPTO 60MG,110.06,10/28/2020,39.6216,55.03,9.79534,78.6929,25.42386,22.45224,27.18482,31.69728,26.19428,19.15044,17.49954,43.25358,78.6929,54.58976,23.1126,15.18828,25.64398,50.0773,15.62852,15.84864,16.83918,17.27942,10.12552,10.4557,10.34564,9.79534
1211087,LIDOCAINE 4% SOL 4ML,56.86,10/28/2020,20.4696,28.43,5.06054,40.6549,13.13466,11.59944,14.04442,16.37568,13.53268,9.89364,9.04074,22.34598,40.6549,28.20256,11.9406,7.84668,13.24838,25.8713,8.07412,8.18784,8.69958,8.92702,5.23112,5.4017,5.34484,5.06054
1211091,HYDROCORTIS 100MGINJ,85.87,10/28/2020,30.9132,42.935,7.64243,61.39705,19.83597,17.51748,21.20989,24.73056,20.43706,14.94138,13.65333,33.74691,61.39705,42.59152,18.0327,11.85006,20.00771,39.07085,12.19354,12.36528,13.13811,13.48159,7.90004,8.15765,8.07178,7.64243
1211094,METHYLPRED 125MG INJ,25.4,10/28/2020,9.144,12.7,2.2606,18.161,5.8674,5.1816,6.2738,7.3152,6.0452,4.4196,4.0386,9.9822,18.161,12.5984,5.334,3.5052,5.9182,11.557,3.6068,3.6576,3.8862,3.9878,2.3368,2.413,2.3876,2.2606
1211103,DEXAMETH 0.25MG ORAL,0.4,10/28/2020,0.144,0.2,0.0356,0.286,0.0924,0.0816,0.0988,0.1152,0.0952,0.0696,0.0636,0.1572,0.286,0.1984,0.084,0.0552,0.0932,0.182,0.0568,0.0576,0.0612,0.0628,0.0368,0.038,0.0376,0.0356
1211109,ACETYLCYS 20%INH 30M,124.57,10/28/2020,44.8452,62.285,11.08673,89.06755,28.77567,25.41228,30.76879,35.87616,29.64766,21.67518,19.80663,48.95601,89.06755,61.78672,26.1597,17.19066,29.02481,56.67935,17.68894,17.93808,19.05921,19.55749,11.46044,11.83415,11.70958,11.08673
1211114,HEPARIN 1000U INJ,7.1,10/28/2020,2.556,3.55,0.6319,5.0765,1.6401,1.4484,1.7537,2.0448,1.6898,1.2354,1.1289,2.7903,5.0765,3.5216,1.491,0.9798,1.6543,3.2305,1.0082,1.0224,1.0863,1.1147,0.6532,0.6745,0.6674,0.6319
1211116,POTASSI CHL 2MEQ INJ,1.6,10/28/2020,0.576,0.8,0.1424,1.144,0.3696,0.3264,0.3952,0.4608,0.3808,0.2784,0.2544,0.6288,1.144,0.7936,0.336,0.2208,0.3728,0.728,0.2272,0.2304,0.2448,0.2512,0.1472,0.152,0.1504,0.1424
1211117,HEPARIN NA 10U FLUSH,0.4,10/28/2020,0.144,0.2,0.0356,0.286,0.0924,0.0816,0.0988,0.1152,0.0952,0.0696,0.0636,0.1572,0.286,0.1984,0.084,0.0552,0.0932,0.182,0.0568,0.0576,0.0612,0.0628,0.0368,0.038,0.0376,0.0356
1211118,HEPARIN 1000U INJ,1.8,10/28/2020,0.648,0.9,0.1602,1.287,0.4158,0.3672,0.4446,0.5184,0.4284,0.3132,0.2862,0.7074,1.287,0.8928,0.378,0.2484,0.4194,0.819,0.2556,0.2592,0.2754,0.2826,0.1656,0.171,0.1692,0.1602
1211122,TRIAMCIN ACE 10MGINJ,18.13,10/28/2020,6.5268,9.065,1.61357,12.96295,4.18803,3.69852,4.47811,5.22144,4.31494,3.15462,2.88267,7.12509,12.96295,8.99248,3.8073,2.50194,4.22429,8.24915,2.57446,2.61072,2.77389,2.84641,1.66796,1.72235,1.70422,1.61357
1211123,METHYLPRED 125MG INJ,339.86,10/28/2020,122.3496,169.93,30.24754,242.9999,78.50766,69.33144,83.94542,97.87968,80.88668,59.13564,54.03774,133.56498,242.9999,168.57056,71.3706,46.90068,79.18738,154.6363,48.26012,48.93984,51.99858,53.35802,31.26712,32.2867,31.94684,30.24754
1211125,HYDROCORTIS 100MGINJ,59.27,10/28/2020,21.3372,29.635,5.27503,42.37805,13.69137,12.09108,14.63969,17.06976,14.10626,10.31298,9.42393,23.29311,42.37805,29.39792,12.4467,8.17926,13.80991,26.96785,8.41634,8.53488,9.06831,9.30539,5.45284,5.63065,5.57138,5.27503
1211128,DEXAMETH 0.25MG ORAL,1.7,10/28/2020,0.612,0.85,0.1513,1.2155,0.3927,0.3468,0.4199,0.4896,0.4046,0.2958,0.2703,0.6681,1.2155,0.8432,0.357,0.2346,0.3961,0.7735,0.2414,0.2448,0.2601,0.2669,0.1564,0.1615,0.1598,0.1513
1211129,DEXAMETH 0.25MG ORAL,4.6,10/28/2020,1.656,2.3,0.4094,3.289,1.0626,0.9384,1.1362,1.3248,1.0948,0.8004,0.7314,1.8078,3.289,2.2816,0.966,0.6348,1.0718,2.093,0.6532,0.6624,0.7038,0.7222,0.4232,0.437,0.4324,0.4094
1211139,ROPIVACAINE 1MG INJ,0.4,10/28/2020,0.144,0.2,0.0356,0.286,0.0924,0.0816,0.0988,0.1152,0.0952,0.0696,0.0636,0.1572,0.286,0.1984,0.084,0.0552,0.0932,0.182,0.0568,0.0576,0.0612,0.0628,0.0368,0.038,0.0376,0.0356
1211142,CEFOXITIN 1GM INJ,149.97,10/28/2020,53.9892,74.985,13.34733,107.22855,34.64307,30.59388,37.04259,43.19136,35.69286,26.09478,23.84523,58.93821,107.22855,74.38512,31.4937,20.69586,34.94301,68.23635,21.29574,21.59568,22.94541,23.54529,13.79724,14.24715,14.09718,13.34733
1211143,CEFOXITIN 1GM INJ,183.78,10/28/2020,66.1608,91.89,16.35642,131.4027,42.45318,37.49112,45.39366,52.92864,43.73964,31.97772,29.22102,72.22554,131.4027,91.15488,38.5938,25.36164,42.82074,83.6199,26.09676,26.46432,28.11834,28.85346,16.90776,17.4591,17.27532,16.35642
1211154,VANCOMYCIN 500MG INJ,113.45,10/28/2020,40.842,56.725,10.09705,81.11675,26.20695,23.1438,28.02215,32.6736,27.0011,19.7403,18.03855,44.58585,81.11675,56.2712,23.8245,15.6561,26.43385,51.61975,16.1099,16.3368,17.35785,17.81165,10.4374,10.77775,10.6643,10.09705
1211157,SOD CHLOR .9% 10ML,13.29,10/28/2020,4.7844,6.645,1.18281,9.50235,3.06999,2.71116,3.28263,3.82752,3.16302,2.31246,2.11311,5.22297,9.50235,6.59184,2.7909,1.83402,3.09657,6.04695,1.88718,1.91376,2.03337,2.08653,1.22268,1.26255,1.24926,1.18281
1211159,MAGNES SULF 500MGINJ,27.81,10/28/2020,10.0116,13.905,2.47509,19.88415,6.42411,5.67324,6.86907,8.00928,6.61878,4.83894,4.42179,10.92933,19.88415,13.79376,5.8401,3.83778,6.47973,12.65355,3.94902,4.00464,4.25493,4.36617,2.55852,2.64195,2.61414,2.47509
1211162,HEPARIN 1000U INJ,2.2,10/28/2020,0.792,1.1,0.1958,1.573,0.5082,0.4488,0.5434,0.6336,0.5236,0.3828,0.3498,0.8646,1.573,1.0912,0.462,0.3036,0.5126,1.001,0.3124,0.3168,0.3366,0.3454,0.2024,0.209,0.2068,0.1958
1211167,NITROFUR MONO 100MG,13.29,10/28/2020,4.7844,6.645,1.18281,9.50235,3.06999,2.71116,3.28263,3.82752,3.16302,2.31246,2.11311,5.22297,9.50235,6.59184,2.7909,1.83402,3.09657,6.04695,1.88718,1.91376,2.03337,2.08653,1.22268,1.26255,1.24926,1.18281
1211176,MAGNES SULF 500MGINJ,27.81,10/28/2020,10.0116,13.905,2.47509,19.88415,6.42411,5.67324,6.86907,8.00928,6.61878,4.83894,4.42179,10.92933,19.88415,13.79376,5.8401,3.83778,6.47973,12.65355,3.94902,4.00464,4.25493,4.36617,2.55852,2.64195,2.61414,2.47509
1211177,MAGNES SULF 500MGINJ,27.81,10/28/2020,10.0116,13.905,2.47509,19.88415,6.42411,5.67324,6.86907,8.00928,6.61878,4.83894,4.42179,10.92933,19.88415,13.79376,5.8401,3.83778,6.47973,12.65355,3.94902,4.00464,4.25493,4.36617,2.55852,2.64195,2.61414,2.47509
1211178,PROTAMINE 10MG INJ,1.3,10/28/2020,0.468,0.65,0.1157,0.9295,0.3003,0.2652,0.3211,0.3744,0.3094,0.2262,0.2067,0.5109,0.9295,0.6448,0.273,0.1794,0.3029,0.5915,0.1846,0.1872,0.1989,0.2041,0.1196,0.1235,0.1222,0.1157
1211179,HEPARIN 1000U INJ,39.91,10/28/2020,14.3676,19.955,3.55199,28.53565,9.21921,8.14164,9.85777,11.49408,9.49858,6.94434,6.34569,15.68463,28.53565,19.79536,8.3811,5.50758,9.29903,18.15905,5.66722,5.74704,6.10623,6.26587,3.67172,3.79145,3.75154,3.55199
1211180,AMPICILLIN 500MG INJ,60.47,10/28/2020,21.7692,30.235,5.38183,43.23605,13.96857,12.33588,14.93609,17.41536,14.39186,10.52178,9.61473,23.76471,43.23605,29.99312,12.6987,8.34486,14.08951,27.51385,8.58674,8.70768,9.25191,9.49379,5.56324,5.74465,5.68418,5.38183
1211184,LEVOFLOXAC 250MG INJ,124.57,10/28/2020,44.8452,62.285,11.08673,89.06755,28.77567,25.41228,30.76879,35.87616,29.64766,21.67518,19.80663,48.95601,89.06755,61.78672,26.1597,17.19066,29.02481,56.67935,17.68894,17.93808,19.05921,19.55749,11.46044,11.83415,11.70958,11.08673
1211186,PHENYLEPHRIN 1ML INJ,44,10/28/2020,15.84,22,3.916,31.46,10.164,8.976,10.868,12.672,10.472,7.656,6.996,17.292,31.46,21.824,9.24,6.072,10.252,20.02,6.248,6.336,6.732,6.908,4.048,4.18,4.136,3.916
1211187,MAGNES SULF 500MGINJ,19.36,10/28/2020,6.9696,9.68,1.72304,13.8424,4.47216,3.94944,4.78192,5.57568,4.60768,3.36864,3.07824,7.60848,13.8424,9.60256,4.0656,2.67168,4.51088,8.8088,2.74912,2.78784,2.96208,3.03952,1.78112,1.8392,1.81984,1.72304
1211188,APAP 160MG/5ML 5ML,1,10/28/2020,0.36,0.5,0.089,0.715,0.231,0.204,0.247,0.288,0.238,0.174,0.159,0.393,0.715,0.496,0.21,0.138,0.233,0.455,0.142,0.144,0.153,0.157,0.092,0.095,0.094,0.089
1211192,CALCIUM CL 10% 10ML,50.79,10/28/2020,18.2844,25.395,4.52031,36.31485,11.73249,10.36116,12.54513,14.62752,12.08802,8.83746,8.07561,19.96047,36.31485,25.19184,10.6659,7.00902,11.83407,23.10945,7.21218,7.31376,7.77087,7.97403,4.67268,4.82505,4.77426,4.52031
1211199,DEXTROSE 50% 50ML,41.13,10/28/2020,14.8068,20.565,3.66057,29.40795,9.50103,8.39052,10.15911,11.84544,9.78894,7.15662,6.53967,16.16409,29.40795,20.40048,8.6373,5.67594,9.58329,18.71415,5.84046,5.92272,6.29289,6.45741,3.78396,3.90735,3.86622,3.66057
1211202,MULTIVIT-MIN LIQ 5ML,11.25,10/28/2020,4.05,5.625,1.00125,8.04375,2.59875,2.295,2.77875,3.24,2.6775,1.9575,1.78875,4.42125,8.04375,5.58,2.3625,1.5525,2.62125,5.11875,1.5975,1.62,1.72125,1.76625,1.035,1.06875,1.0575,1.00125
1211205,MULTIVITAMIN W/MINER,1,10/28/2020,0.36,0.5,0.089,0.715,0.231,0.204,0.247,0.288,0.238,0.174,0.159,0.393,0.715,0.496,0.21,0.138,0.233,0.455,0.142,0.144,0.153,0.157,0.092,0.095,0.094,0.089
1211206,APAP/COD 120-12/5ML,13.29,10/28/2020,4.7844,6.645,1.18281,9.50235,3.06999,2.71116,3.28263,3.82752,3.16302,2.31246,2.11311,5.22297,9.50235,6.59184,2.7909,1.83402,3.09657,6.04695,1.88718,1.91376,2.03337,2.08653,1.22268,1.26255,1.24926,1.18281
1211208,K & NA PHOS PWD PKT,11.37,10/28/2020,4.0932,5.685,1.01193,8.12955,2.62647,2.31948,2.80839,3.27456,2.70606,1.97838,1.80783,4.46841,8.12955,5.63952,2.3877,1.56906,2.64921,5.17335,1.61454,1.63728,1.73961,1.78509,1.04604,1.08015,1.06878,1.01193
1211212,MORPH PO 10MG/5ML 5M,11.37,10/28/2020,4.0932,5.685,1.01193,8.12955,2.62647,2.31948,2.80839,3.27456,2.70606,1.97838,1.80783,4.46841,8.12955,5.63952,2.3877,1.56906,2.64921,5.17335,1.61454,1.63728,1.73961,1.78509,1.04604,1.08015,1.06878,1.01193
1211213,RABIES VAC IM,1861.74,10/28/2020,670.2264,930.87,165.69486,1331.1441,430.06194,379.79496,459.84978,536.18112,443.09412,323.94276,296.01666,731.66382,1331.1441,923.42304,390.9654,256.92012,433.78542,847.0917,264.36708,268.09056,284.84622,292.29318,171.28008,176.8653,175.00356,165.69486
1211215,AMINOPHYLL 250MG INJ,15.72,10/28/2020,5.6592,7.86,1.39908,11.2398,3.63132,3.20688,3.88284,4.52736,3.74136,2.73528,2.49948,6.17796,11.2398,7.79712,3.3012,2.16936,3.66276,7.1526,2.23224,2.26368,2.40516,2.46804,1.44624,1.4934,1.47768,1.39908
1211216,DOBUTAMINE 250MG INJ,50.79,10/28/2020,18.2844,25.395,4.52031,36.31485,11.73249,10.36116,12.54513,14.62752,12.08802,8.83746,8.07561,19.96047,36.31485,25.19184,10.6659,7.00902,11.83407,23.10945,7.21218,7.31376,7.77087,7.97403,4.67268,4.82505,4.77426,4.52031
1211217,MORPHINE PF 10MG INJ,105.23,10/28/2020,37.8828,52.615,9.36547,75.23945,24.30813,21.46692,25.99181,30.30624,25.04474,18.31002,16.73157,41.35539,75.23945,52.19408,22.0983,14.52174,24.51859,47.87965,14.94266,15.15312,16.10019,16.52111,9.68116,9.99685,9.89162,9.36547
1211219,DEX 5%/WATER 50ML,41.13,10/28/2020,14.8068,20.565,3.66057,29.40795,9.50103,8.39052,10.15911,11.84544,9.78894,7.15662,6.53967,16.16409,29.40795,20.40048,8.6373,5.67594,9.58329,18.71415,5.84046,5.92272,6.29289,6.45741,3.78396,3.90735,3.86622,3.66057
1211223,METHYLPRED 125MG INJ,37.5,10/28/2020,13.5,18.75,3.3375,26.8125,8.6625,7.65,9.2625,10.8,8.925,6.525,5.9625,14.7375,26.8125,18.6,7.875,5.175,8.7375,17.0625,5.325,5.4,5.7375,5.8875,3.45,3.5625,3.525,3.3375
1211225,DEXAMETH 0.25MG ORAL,2.2,10/28/2020,0.792,1.1,0.1958,1.573,0.5082,0.4488,0.5434,0.6336,0.5236,0.3828,0.3498,0.8646,1.573,1.0912,0.462,0.3036,0.5126,1.001,0.3124,0.3168,0.3366,0.3454,0.2024,0.209,0.2068,0.1958
1211226,MORPHINE UP TO 10MG,30.24,10/28/2020,10.8864,15.12,2.69136,21.6216,6.98544,6.16896,7.46928,8.70912,7.19712,5.26176,4.80816,11.88432,21.6216,14.99904,6.3504,4.17312,7.04592,13.7592,4.29408,4.35456,4.62672,4.74768,2.78208,2.8728,2.84256,2.69136
1211244,EMOLLIENT CREAM 9GM,9.9,10/28/2020,3.564,4.95,0.8811,7.0785,2.2869,2.0196,2.4453,2.8512,2.3562,1.7226,1.5741,3.8907,7.0785,4.9104,2.079,1.3662,2.3067,4.5045,1.4058,1.4256,1.5147,1.5543,0.9108,0.9405,0.9306,0.8811
1211282,RITONAVIR 80MG/ML,396.54,10/28/2020,142.7544,198.27,35.29206,283.5261,91.60074,80.89416,97.94538,114.20352,94.37652,68.99796,63.04986,155.84022,283.5261,196.68384,83.2734,54.72252,92.39382,180.4257,56.30868,57.10176,60.67062,62.25678,36.48168,37.6713,37.27476,35.29206
1211312,PED MULTVIT/C&FA CHW,11.37,10/28/2020,4.0932,5.685,1.01193,8.12955,2.62647,2.31948,2.80839,3.27456,2.70606,1.97838,1.80783,4.46841,8.12955,5.63952,2.3877,1.56906,2.64921,5.17335,1.61454,1.63728,1.73961,1.78509,1.04604,1.08015,1.06878,1.01193
1211317,PORACTANT120MG/1.5ML,2162.57,10/28/2020,778.5252,1081.285,192.46873,1546.23755,499.55367,441.16428,534.15479,622.82016,514.69166,376.28718,343.84863,849.89001,1546.23755,1072.63472,454.1397,298.43466,503.87881,983.96935,307.08494,311.41008,330.87321,339.52349,198.95644,205.44415,203.28158,192.46873
1211324,DESMOPRESSIN 1MCGINJ,142.72,10/28/2020,51.3792,71.36,12.70208,102.0448,32.96832,29.11488,35.25184,41.10336,33.96736,24.83328,22.69248,56.08896,102.0448,70.78912,29.9712,19.69536,33.25376,64.9376,20.26624,20.55168,21.83616,22.40704,13.13024,13.5584,13.41568,12.70208
1211337,PERMETHRIN 0.5% 150G,114.61,10/28/2020,41.2596,57.305,10.20029,81.94615,26.47491,23.38044,28.30867,33.00768,27.27718,19.94214,18.22299,45.04173,81.94615,56.84656,24.0681,15.81618,26.70413,52.14755,16.27462,16.50384,17.53533,17.99377,10.54412,10.88795,10.77334,10.20029
1211347,MILRINONE 5MG INJ,35.89,10/28/2020,12.9204,17.945,3.19421,25.66135,8.29059,7.32156,8.86483,10.33632,8.54182,6.24486,5.70651,14.10477,25.66135,17.80144,7.5369,4.95282,8.36237,16.32995,5.09638,5.16816,5.49117,5.63473,3.30188,3.40955,3.37366,3.19421
1211352,PREDNISOLONE 5MG TAB,11.37,10/28/2020,4.0932,5.685,1.01193,8.12955,2.62647,2.31948,2.80839,3.27456,2.70606,1.97838,1.80783,4.46841,8.12955,5.63952,2.3877,1.56906,2.64921,5.17335,1.61454,1.63728,1.73961,1.78509,1.04604,1.08015,1.06878,1.01193
1211367,IRINOTECAN  20MG INJ,47.18,10/28/2020,16.9848,23.59,4.19902,33.7337,10.89858,9.62472,11.65346,13.58784,11.22884,8.20932,7.50162,18.54174,33.7337,23.40128,9.9078,6.51084,10.99294,21.4669,6.69956,6.79392,7.21854,7.40726,4.34056,4.4821,4.43492,4.19902
1211376,IVIG (GAMUNEX) 500MG,188.93,10/28/2020,68.0148,94.465,16.81477,135.08495,43.64283,38.54172,46.66571,54.41184,44.96534,32.87382,30.03987,74.24949,135.08495,93.70928,39.6753,26.07234,44.02069,85.96315,26.82806,27.20592,28.90629,29.66201,17.38156,17.94835,17.75942,16.81477
1211383,PED MVI/MIN/C 45/1ML,243.11,10/28/2020,87.5196,121.555,21.63679,173.82365,56.15841,49.59444,60.04817,70.01568,57.86018,42.30114,38.65449,95.54223,173.82365,120.58256,51.0531,33.54918,56.64463,110.61505,34.52162,35.00784,37.19583,38.16827,22.36612,23.09545,22.85234,21.63679
1211396,DAKINS.125%SOL 480ML,93.21,10/28/2020,33.5556,46.605,8.29569,66.64515,21.53151,19.01484,23.02287,26.84448,22.18398,16.21854,14.82039,36.63153,66.64515,46.23216,19.5741,12.86298,21.71793,42.41055,13.23582,13.42224,14.26113,14.63397,8.57532,8.85495,8.76174,8.29569
1211422,SOD CHL 3% 4ML NEB,10.88,10/28/2020,3.9168,5.44,0.96832,7.7792,2.51328,2.21952,2.68736,3.13344,2.58944,1.89312,1.72992,4.27584,7.7792,5.39648,2.2848,1.50144,2.53504,4.9504,1.54496,1.56672,1.66464,1.70816,1.00096,1.0336,1.02272,0.96832
1211458,IVIG (GAMUNEX) 500MG,188.93,10/28/2020,68.0148,94.465,16.81477,135.08495,43.64283,38.54172,46.66571,54.41184,44.96534,32.87382,30.03987,74.24949,135.08495,93.70928,39.6753,26.07234,44.02069,85.96315,26.82806,27.20592,28.90629,29.66201,17.38156,17.94835,17.75942,16.81477
1211460,ACETYLCYS 10%INH 4ML,45.96,10/28/2020,16.5456,22.98,4.09044,32.8614,10.61676,9.37584,11.35212,13.23648,10.93848,7.99704,7.30764,18.06228,32.8614,22.79616,9.6516,6.34248,10.70868,20.9118,6.52632,6.61824,7.03188,7.21572,4.22832,4.3662,4.32024,4.09044
1211493,ALLODERM SQ CM,212.86,10/28/2020,76.6296,106.43,18.94454,152.1949,49.17066,43.42344,52.57642,61.30368,50.66068,37.03764,33.84474,83.65398,152.1949,105.57856,44.7006,29.37468,49.59638,96.8513,30.22612,30.65184,32.56758,33.41902,19.58312,20.2217,20.00884,18.94454
1211500,FEBUXOSTAT 40MG TAB,53.21,10/28/2020,19.1556,26.605,4.73569,38.04515,12.29151,10.85484,13.14287,15.32448,12.66398,9.25854,8.46039,20.91153,38.04515,26.39216,11.1741,7.34298,12.39793,24.21055,7.55582,7.66224,8.14113,8.35397,4.89532,5.05495,5.00174,4.73569
1211503,RABIES IG HEAT TX,2757.16,10/28/2020,992.5776,1378.58,245.38724,1971.3694,636.90396,562.46064,681.01852,794.06208,656.20408,479.74584,438.38844,1083.56388,1971.3694,1367.55136,579.0036,380.48808,642.41828,1254.5078,391.51672,397.03104,421.84548,432.87412,253.65872,261.9302,259.17304,245.38724
1211507,DRONEDRARONE 400MG,43.53,10/28/2020,15.6708,21.765,3.87417,31.12395,10.05543,8.88012,10.75191,12.53664,10.36014,7.57422,6.92127,17.10729,31.12395,21.59088,9.1413,6.00714,10.14249,19.80615,6.18126,6.26832,6.66009,6.83421,4.00476,4.13535,4.09182,3.87417
